Station_ID, Name, Latitude, Longitude, Elevation (ft), Date_Time (UTC),Precipitation 15min (in), Pressure (hPa), Relative Humidity (%), Soil Temperature 10 cm (f), Soil Temperature 20 cm (f), Soil Temperature 5 cm (f), Soil Volumetric Water Content 10 cm (%), Soil Volumetric Water Content 20 cm (%), Soil Volumetric Water Content 5 cm (%), Solar Radiation (W/m2), Temperature (f), Wind Speed 10m (kn), 
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T04:45:00Z,0,951,70.77,90.73,89.69,88.29,13.7,12.7,6.7,0,79.36,6.43,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T05:00:00Z,0,952,72.6,90.45,89.67,88.02,13.6,12.7,6.7,0,79.23,5.95,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T05:30:00Z,0,952,75.1,89.89,89.6,87.46,13.6,12.7,6.6,0,78.46,4.63,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T06:00:00Z,0,952,78.14,89.38,89.53,86.92,13.5,12.7,6.6,0,77.49,3.81,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T06:30:00Z,0,952,76.76,88.9,89.44,86.38,13.5,12.7,6.6,0,77.27,5.03,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T07:00:00Z,0,952,75.51,88.45,89.31,85.96,13.5,12.8,6.6,0,77.58,6.51,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T07:15:00Z,0,952,76.22,88.23,89.28,85.82,13.5,12.7,6.6,0,77.36,5.62,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T07:30:00Z,0,952,77.1,88.05,89.22,85.69,13.5,12.7,6.6,0,76.98,5.33,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T07:45:00Z,0,952,78.14,87.87,89.15,85.55,13.5,12.7,6.6,0,76.62,5.15,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T08:00:00Z,0,951,79.33,87.69,89.11,85.39,13.5,12.8,6.6,0,76.28,7,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T08:30:00Z,0,951,82.6,87.37,88.99,85.03,13.4,12.7,6.5,0,75.47,5.03,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T08:45:00Z,0,951,84.3,87.21,88.93,84.83,13.4,12.7,6.5,0,74.97,4.67,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T09:00:00Z,0,951,85.2,87.03,88.88,84.63,13.4,12.7,6.5,0,74.62,4.76,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T09:15:00Z,0,951,86.7,86.85,88.81,84.38,13.4,12.7,6.5,0,74.32,3.4,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T09:30:00Z,0,951,89,86.67,88.75,84.15,13.4,12.7,6.5,0,73.92,3.27,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T09:45:00Z,0,951,90.8,86.5,88.68,83.91,13.4,12.7,6.5,0,73.65,3.07,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T10:00:00Z,0,951,91.7,86.34,88.61,83.7,13.4,12.7,6.4,0,73.35,3.32,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T10:15:00Z,0,951,93.3,86.14,88.57,83.48,13.4,12.7,6.4,0,73.02,3.87,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T10:30:00Z,0,951,94,85.98,88.5,83.26,13.4,12.7,6.4,0,72.84,4.61,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T10:45:00Z,0,952,94.3,85.82,88.47,83.07,13.4,12.7,6.4,0,72.81,3.85,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T11:00:00Z,0,952,94.7,85.66,88.36,82.89,13.4,12.7,6.4,0,72.72,3.73,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T11:15:00Z,0,952,95.3,85.48,88.32,82.71,13.3,12.7,6.4,0,72.7,4.39,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T11:30:00Z,0,952,95.6,85.33,88.25,82.6,13.3,12.7,6.4,0,72.7,3.95,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T11:45:00Z,0,952,95.8,85.17,88.18,82.47,13.3,12.7,6.5,0,72.68,3.42,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T12:00:00Z,0,952,96.5,85.05,88.12,82.35,13.3,12.6,6.4,0,72.48,3.75,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T12:15:00Z,0,952,97.3,84.92,88.05,82.24,13.3,12.6,6.4,2.08,72.25,3.13,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T12:30:00Z,0,952,97.4,84.78,87.98,82.13,13.3,12.6,6.4,11.2,72.19,2.94,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T13:15:00Z,0,952,95.5,84.42,87.8,81.75,13.3,12.6,6.4,45.51,72.82,3.62,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T13:30:00Z,0,952,92.6,84.31,87.73,81.7,13.2,12.6,6.4,78.94,73.35,3.21,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T13:45:00Z,0,952,85.7,84.2,87.66,81.73,13.2,12.6,6.4,170,74.8,2.97,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T14:00:00Z,0,953,79.63,84.11,87.58,81.88,13.2,12.6,6.4,195.1,75.74,3.46,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T14:15:00Z,0,952,74.59,84.04,87.53,82.18,13.3,12.6,6.4,309.9,77.85,3.91,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T14:30:00Z,0,952,66.92,83.98,87.48,82.72,13.2,12.6,6.4,363.8,79.03,5.35,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T15:00:00Z,0,952,57.99,84.06,87.33,84.52,13.3,12.6,6.5,463.1,81.7,5.93,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T15:15:00Z,0,952,52.99,84.16,87.26,85.48,13.3,12.6,6.6,513.7,83.32,5.13,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T15:45:00Z,0,952,43.18,84.61,87.15,87.39,13.3,12.6,6.6,607.9,86.76,6.36,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T16:00:00Z,0,952,40.04,84.96,87.1,88.5,13.3,12.6,6.7,653.2,87.8,6.12,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T16:30:00Z,0,952,37.84,85.87,87.01,91.18,13.3,12.6,6.8,734.8,89.11,8.44,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T16:45:00Z,0,952,34.32,86.4,86.99,92.53,13.3,12.6,6.9,770.7,89.44,6.59,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T17:00:00Z,0,952,33.62,86.97,86.97,93.92,13.3,12.6,6.9,802,90.59,6.98,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T17:15:00Z,0,952,31.18,87.58,86.94,95.4,13.4,12.6,7,827,91.85,6.12,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T17:30:00Z,0,952,31.96,88.18,86.94,96.76,13.4,12.6,7,859,92.19,7.46,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T17:45:00Z,0,952,36.42,88.81,86.94,97.95,13.4,12.6,7.1,876,92.23,5.62,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T18:15:00Z,0,952,33.89,90.16,86.97,100.35,13.5,12.6,7.2,913,92.75,6.61,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T18:30:00Z,0,952,33.41,90.88,87.01,101.44,13.5,12.6,7.2,909,93.49,5.09,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T18:45:00Z,0,951,33.07,91.63,87.08,102.61,13.6,12.6,7.2,935,93.27,6.12,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T19:00:00Z,0,951,33.28,92.46,87.12,103.75,13.6,12.6,7.2,952,94.75,5.62,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T19:15:00Z,0,951,34.76,93.33,87.19,104.85,13.7,12.6,7.4,979,94.23,7.37,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T19:45:00Z,0,951,33.21,94.87,87.39,106.16,13.8,12.6,7.4,750.2,93.99,6.94,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T20:00:00Z,0,950,32.77,95.58,87.48,106.56,13.8,12.6,7.4,988,95.38,6.9,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T20:15:00Z,0,950,31.28,96.19,87.58,106.86,13.8,12.7,7.4,975,95.68,6.45,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T20:45:00Z,0,950,35.41,97.32,87.87,108.01,13.9,12.7,7.4,266.1,94.01,6.8,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T21:00:00Z,0,950,34.05,97.92,88.02,107.98,13.9,12.7,7.4,199.6,92.75,5.66,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T21:15:00Z,0,949,35.54,98.35,88.18,107.37,13.9,12.7,7.4,210.4,92.61,6.3,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T21:30:00Z,0,949,34.26,98.62,88.32,106.48,14,12.7,7.4,191.2,92.46,5.09,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T21:45:00Z,0,949,33.99,98.67,88.47,105.49,14,12.7,7.4,216.8,92.53,5.97,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T22:00:00Z,0,949,34.46,98.53,88.63,104.54,14,12.7,7.3,226.8,92.66,6.26,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T22:30:00Z,0,949,31.45,97.99,88.95,103.01,14,12.8,7.3,518.5,94.3,6.26,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T22:45:00Z,0,949,31.42,97.72,89.1,102.47,14,12.7,7.3,537.8,95.25,6.53,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T23:00:00Z,0,949,30.88,97.5,89.26,102.15,14.1,12.7,7.2,468.9,95.22,6.32,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T23:30:00Z,0,949,31.59,97.29,89.53,101.53,14.1,12.7,7.2,265,94.42,6.28,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-29T23:45:00Z,0,949,31.96,97.25,89.64,101.08,14.1,12.8,7.1,316.9,94.08,7.64,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T00:00:00Z,0,949,33.51,97.2,89.74,100.54,14.1,12.8,7.1,210.4,93.16,8.73,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T00:15:00Z,0,949,35.58,97.03,89.85,100.06,14.1,12.8,7.1,74.26,91.58,7.21,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T00:30:00Z,0,949,36.05,96.8,89.94,99.45,14.1,12.8,7.1,76.17,90.9,7.1,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T00:45:00Z,0,949,38.28,96.57,90.01,98.78,14,12.8,7.1,25.6,89.82,5.81,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T01:00:00Z,0,949,39.87,96.28,90.09,98.08,14,12.8,7,8.43,88.52,5.87,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T01:15:00Z,0,949,41.56,95.94,90.18,97.38,14,12.8,7,1.53,87.44,4.8,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T01:30:00Z,0,949,43.56,95.58,90.23,96.66,14,12.8,6.9,0,86.31,4.2,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T02:00:00Z,0,949,46.6,94.82,90.32,95.34,14,12.8,6.9,0,84.24,4.04,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T02:15:00Z,0,950,47.07,94.42,90.36,94.68,13.9,12.8,6.9,0,83.48,4.12,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T02:30:00Z,0,950,47.81,94.03,90.39,94.01,13.9,12.8,6.8,0,83.1,3.95,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T02:45:00Z,0,950,48.9,93.65,90.43,93.4,13.9,12.8,6.8,0,82.45,3.85,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T03:00:00Z,0,950,49.47,93.24,90.43,92.82,13.9,12.8,6.8,0,81.82,4,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T03:15:00Z,0,951,50.01,92.88,90.43,92.28,13.9,12.8,6.8,0,81.46,3.73,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T03:45:00Z,0,951,52.18,92.14,90.45,91.24,13.9,12.8,6.7,0,80.31,3.44,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T04:00:00Z,0,951,53.74,91.8,90.45,90.77,13.8,12.8,6.7,0,79.79,3.03,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T04:15:00Z,0,951,54.55,91.44,90.41,90.28,13.8,12.8,6.7,0,78.94,3.17,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T04:30:00Z,0,951,51.84,91.09,90.41,89.82,13.8,12.8,6.7,0,78.89,5.21,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T04:45:00Z,0,951,53.74,90.77,90.39,89.31,13.8,12.8,6.7,0,80.4,7.13,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T05:00:00Z,0,951,56.91,90.45,90.34,88.86,13.8,12.8,6.6,0,79.84,5.85,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T05:15:00Z,0,951,59.01,90.14,90.32,88.5,13.8,12.8,6.6,0,79.39,5.64,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T05:30:00Z,0,951,62.53,89.83,90.27,88.2,13.8,12.8,6.6,0,78.71,5.13,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T05:45:00Z,0,951,68.71,89.56,90.23,87.89,13.8,12.8,6.6,0,78.19,4.96,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T06:00:00Z,0,951,71.38,89.29,90.18,87.62,13.7,12.8,6.5,0,78.48,6.49,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T06:15:00Z,0,951,73.21,89.06,90.12,87.4,13.7,12.8,6.5,0,78.51,6.98,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T06:30:00Z,0,951,74.53,88.81,90.07,87.22,13.7,12.8,6.5,0,78.3,7,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T07:00:00Z,0,951,77.37,88.41,89.94,86.86,13.7,12.8,6.5,0,77.29,5.37,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T07:30:00Z,0,950,79.67,88,89.82,86.41,13.6,12.8,6.5,0,76.66,5.93,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T08:00:00Z,0,950,81.6,87.64,89.67,86.04,13.6,12.8,6.5,0,75.76,5.77,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T08:15:00Z,0,950,82.3,87.46,89.62,85.84,13.6,12.7,6.5,0,75.49,5.83,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T08:30:00Z,0,950,82.9,87.3,89.55,85.68,13.6,12.7,6.5,0,75.07,5.35,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T08:45:00Z,0,950,83.9,87.13,89.47,85.48,13.6,12.7,6.5,0,74.77,4.98,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T09:15:00Z,0,951,87.2,86.81,89.35,85.08,13.6,12.7,6.4,0,74.01,4.28,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T09:30:00Z,0,951,88.3,86.63,89.26,84.87,13.6,12.7,6.4,0,73.65,4.45,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T09:45:00Z,0,951,89.7,86.47,89.2,84.63,13.5,12.7,6.4,0,73.35,3.87,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T10:00:00Z,0,951,90.7,86.29,89.11,84.43,13.5,12.7,6.4,0,73,4.18,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T10:15:00Z,0,951,91.8,86.14,89.04,84.22,13.5,12.7,6.4,0,72.73,3.73,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T10:30:00Z,0,951,93.3,85.98,88.99,84,13.5,12.7,6.3,0,72.36,3.89,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T10:45:00Z,0,951,94.2,85.82,88.92,83.79,13.5,12.7,6.3,0,72.1,4,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T11:00:00Z,0,951,95.6,85.66,88.84,83.59,13.5,12.7,6.3,0,71.74,3.87,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T11:30:00Z,0,951,96.9,85.33,88.68,83.19,13.4,12.7,6.3,0,71.6,4.3,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T11:45:00Z,0,951,97.2,85.19,88.65,83.01,13.4,12.7,6.3,0,71.47,4.72,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T12:15:00Z,0,951,98,84.9,88.48,82.67,13.5,12.7,6.3,0.94,71.24,3.73,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T12:30:00Z,0,951,98.2,84.76,88.43,82.53,13.5,12.7,6.3,9.09,71.13,3.67,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T12:45:00Z,0,951,97.7,84.6,88.34,82.36,13.4,12.7,6.3,21.75,71.29,3.19,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T13:00:00Z,0,952,97.5,84.47,88.25,82.18,13.4,12.7,6.3,30.01,71.44,3.3,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T13:15:00Z,0,952,93.2,84.33,88.2,82.06,13.4,12.7,6.3,53.93,72.61,3.32,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T13:30:00Z,0,952,90.2,84.2,88.12,82.04,13.4,12.7,6.3,130.8,73.96,5.27,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T13:45:00Z,0,952,89.6,84.09,88.05,82.11,13.4,12.7,6.3,196.9,74.48,5.93,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T14:00:00Z,0,952,79.97,84,87.98,82.38,13.4,12.7,6.3,256.7,75.94,4.86,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T14:15:00Z,0,952,75.85,83.95,87.89,82.87,13.4,12.7,6.3,312.4,77.38,5.79,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T14:30:00Z,0,951,70.57,83.93,87.82,83.61,13.4,12.7,6.3,370.8,78.67,6.4,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T14:45:00Z,0,951,66.85,83.95,87.76,84.51,13.4,12.7,6.4,428.4,79.99,7.52,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T15:00:00Z,0,951,62.86,84.02,87.69,85.5,13.4,12.7,6.4,483.1,81.25,6.9,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T15:30:00Z,0,952,57.99,84.34,87.57,87.31,13.4,12.6,6.5,327.1,82.72,6.82,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T16:00:00Z,0,952,50.45,84.96,87.44,88.95,13.4,12.6,6.5,673.8,85.59,7.44,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T16:15:00Z,0,952,48.56,85.32,87.39,90.07,13.4,12.6,6.6,712.3,86.9,7.11,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T16:45:00Z,0,951,44.3,86.2,87.28,93,13.4,12.6,6.7,814,88.36,7.54,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T17:00:00Z,0,952,45.07,86.77,87.28,94.46,13.5,12.6,6.8,689.1,89.02,6.43,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T17:15:00Z,0,951,43.96,87.37,87.26,95.86,13.5,12.6,6.8,761.3,89.28,5.5,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T17:30:00Z,0,951,41.76,87.98,87.24,97.03,13.5,12.6,6.9,865,89.65,5.66,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T17:45:00Z,0,951,42.44,88.59,87.22,98.15,13.5,12.6,6.9,962,90.97,4.59,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T18:15:00Z,0,951,45.75,89.94,87.26,100.78,13.6,12.6,7,450.9,89.49,5.29,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T18:30:00Z,0,951,43.45,90.64,87.3,101.34,13.6,12.6,7,597.7,90.3,4.68,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T19:00:00Z,0,951,40.21,91.87,87.39,101.71,13.7,12.6,7,945,91.09,4.78,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T19:15:00Z,0,950,37.1,92.34,87.48,101.93,13.7,12.6,7,938,92.3,4.63,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T19:30:00Z,0,950,38.01,92.77,87.55,102.7,13.8,12.7,7,875,92.98,5.6,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T20:00:00Z,0,950,36.49,93.9,87.73,104.36,13.8,12.7,7.1,950,93.7,6.61,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T20:15:00Z,0,950,34.39,94.55,87.84,105.26,13.9,12.7,7.1,935,93.56,5.77,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T20:45:00Z,0,949,34.46,95.92,88.07,106.72,14,12.7,7.2,705.7,95.02,6.2,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T21:00:00Z,0,949,29.19,96.62,88.2,107.17,14,12.7,7.2,760.6,93.69,5.77,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T21:15:00Z,0,949,30.91,97.25,88.32,107.1,14,12.7,7.2,824,95.22,6.82,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T21:30:00Z,0,949,28.75,97.72,88.45,107.11,14.1,12.7,7.2,748.1,94.93,5.75,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T22:00:00Z,0,949,29.56,98.6,88.74,106.77,14.1,12.7,7.1,446,94.35,5.79,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T22:15:00Z,0,949,30.84,98.91,88.88,106.29,14.1,12.7,7.1,530.2,94.57,6.18,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T22:30:00Z,0,949,31.15,99.14,89.02,105.64,14.2,12.7,7.1,373.3,93.74,6.69,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T22:45:00Z,0,949,35.78,99.3,89.17,104.86,14.2,12.7,7.1,214.1,92.64,5.66,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T23:00:00Z,0,949,35.98,99.34,89.35,104.09,14.2,12.8,7.1,357.2,92.97,7.31,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T23:30:00Z,0,948,39.12,99.12,89.64,102.36,14.2,12.8,7,277.6,91.08,9.16,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-30T23:45:00Z,0,949,39.06,98.92,89.8,101.39,14.2,12.8,6.9,169.9,90.63,6.98,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T00:30:00Z,0.01,950,56.63,97.95,90.23,98.29,14.2,12.8,6.8,36.36,77.79,11.16,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T01:00:00Z,0,949,50.79,97.11,90.46,95.65,14.2,12.9,6.7,2.79,78.71,7.35,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T01:15:00Z,0,949,53.32,96.6,90.54,94.77,14.2,12.9,6.7,0.04,78.42,4,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T01:30:00Z,0,949,52.85,96.04,90.59,94.23,14.2,12.9,6.7,0,78.28,2.72,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T01:45:00Z,0,949,56.1,95.5,90.57,93.78,14.1,12.9,6.6,0,77.74,2.64,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T02:00:00Z,0,949,55.7,95,90.63,93.34,14.1,12.9,6.6,0,77.29,2.29,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T02:15:00Z,0,950,56.91,94.53,90.61,92.86,14.1,12.9,6.6,0,76.89,1.22,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T02:30:00Z,0,950,57.12,94.08,90.64,92.41,14.1,12.9,6.6,0,76.3,2.8,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T03:00:00Z,0,950,59.82,93.2,90.63,91.51,14,12.8,6.5,0,75.56,1.4,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T03:30:00Z,0,950,62.56,92.41,90.59,90.63,14,12.8,6.5,0,75.09,1.57,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T03:45:00Z,0,951,63.67,92.03,90.57,90.21,14,12.9,6.4,0,74.7,2.39,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T04:00:00Z,0,951,66.25,91.67,90.54,89.82,13.9,12.8,6.4,0,74.71,3.05,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T04:15:00Z,0,951,68,91.33,90.48,89.42,14,12.9,6.4,0,74.82,3.09,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T04:30:00Z,0,951,70.78,90.99,90.46,89.06,14,12.8,6.4,0,74.75,3.01,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T05:00:00Z,0,951,73.65,90.36,90.37,88.41,13.9,12.9,6.4,0,73.96,2,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T05:15:00Z,0,951,75.55,90.07,90.32,88.07,13.9,12.9,6.3,0,73.76,3.09,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T05:45:00Z,0,951,78.87,89.49,90.19,87.44,13.8,12.8,6.3,0,73.33,1.98,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T06:00:00Z,0,951,81.4,89.22,90.16,87.12,13.8,12.8,6.3,0,73.06,2.8,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T06:15:00Z,0,951,84.2,88.97,90.09,86.83,13.8,12.8,6.3,0,72.61,0.82,
TWB44,Kerr WMA,30.09285,-99.50425,2153,2019-08-31T06:45:00Z,0,952,86.6,88.45,89.94,86.18,13.8,12.8,6.2,0,71.08,2.18,
