MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,exactly_None,exactly_D0,exactly_D1,exactly_D2,exactly_D3,exactly_D4,check_sum,class_number,class_label,week_start
20230207,48265,Kerr County,TX,0,100,100,94.25,66.47,24.25,2/7/2023,2/13/2023,1,0,0,5.75,27.78,42.22,24.25,100,4,D3,2/7/2023
20230131,48265,Kerr County,TX,0,100,100,94.25,66.47,24.25,1/31/2023,2/6/2023,1,0,0,5.75,27.78,42.22,24.25,100,4,D3,1/31/2023
20230124,48265,Kerr County,TX,0,100,100,94.01,66.47,24.25,1/24/2023,1/30/2023,1,0,0,5.99,27.54,42.22,24.25,100,4,D3,1/24/2023
20230117,48265,Kerr County,TX,0,100,100,94.01,66.47,24.25,1/17/2023,1/23/2023,1,0,0,5.99,27.54,42.22,24.25,100,4,D3,1/17/2023
20230110,48265,Kerr County,TX,0,100,100,94.01,66.47,24.25,1/10/2023,1/16/2023,1,0,0,5.99,27.54,42.22,24.25,100,4,D3,1/10/2023
20230103,48265,Kerr County,TX,0,100,100,94.43,66.47,24.25,1/3/2023,1/9/2023,1,0,0,5.57,27.96,42.22,24.25,100,4,D3,1/3/2023
20221227,48265,Kerr County,TX,0,100,100,84.98,66.47,18.17,12/27/2022,1/2/2023,1,0,0,15.02,18.51,48.3,18.17,100,4,D3,12/27/2022
20221220,48265,Kerr County,TX,0,100,100,84.98,66.47,18.17,12/20/2022,12/26/2022,1,0,0,15.02,18.51,48.3,18.17,100,4,D3,12/20/2022
20221213,48265,Kerr County,TX,0,100,100,84.98,66.47,18.17,12/13/2022,12/19/2022,1,0,0,15.02,18.51,48.3,18.17,100,4,D3,12/13/2022
20221206,48265,Kerr County,TX,0,100,100,84.98,66.47,18.17,12/6/2022,12/12/2022,1,0,0,15.02,18.51,48.3,18.17,100,4,D3,12/6/2022
20221129,48265,Kerr County,TX,0,100,100,84.98,66.47,18.17,11/29/2022,12/5/2022,1,0,0,15.02,18.51,48.3,18.17,100,4,D3,11/29/2022
20221122,48265,Kerr County,TX,0,100,100,100,84.57,19.57,11/22/2022,11/28/2022,1,0,0,0,15.43,65,19.57,100,4,D3,11/22/2022
20221115,48265,Kerr County,TX,0,100,100,100,80.99,17.98,11/15/2022,11/21/2022,1,0,0,0,19.01,63.01,17.98,100,4,D3,11/15/2022
20221108,48265,Kerr County,TX,0,100,100,100,59.68,0,11/8/2022,11/14/2022,1,0,0,0,40.32,59.68,0,100,4,D3,11/8/2022
20221101,48265,Kerr County,TX,0,100,100,100,28.12,0,11/1/2022,11/7/2022,1,0,0,0,71.88,28.12,0,100,3,D2,11/1/2022
20221025,48265,Kerr County,TX,0,100,100,100,28.12,0,10/25/2022,10/31/2022,1,0,0,0,71.88,28.12,0,100,3,D2,10/25/2022
20221018,48265,Kerr County,TX,0,100,100,100,28.12,0,10/18/2022,10/24/2022,1,0,0,0,71.88,28.12,0,100,3,D2,10/18/2022
20221011,48265,Kerr County,TX,0,100,100,100,29.35,0,10/11/2022,10/17/2022,1,0,0,0,70.65,29.35,0,100,3,D2,10/11/2022
20221004,48265,Kerr County,TX,0,100,100,100,25.96,0,10/4/2022,10/10/2022,1,0,0,0,74.04,25.96,0,100,3,D2,10/4/2022
20220927,48265,Kerr County,TX,0,100,100,100,12.36,0,9/27/2022,10/3/2022,1,0,0,0,87.64,12.36,0,100,3,D2,9/27/2022
20220920,48265,Kerr County,TX,0,100,100,100,12.36,0,9/20/2022,9/26/2022,1,0,0,0,87.64,12.36,0,100,3,D2,9/20/2022
20220913,48265,Kerr County,TX,0,100,100,100,12.36,0,9/13/2022,9/19/2022,1,0,0,0,87.64,12.36,0,100,3,D2,9/13/2022
20220906,48265,Kerr County,TX,0,100,100,100,12.36,0,9/6/2022,9/12/2022,1,0,0,0,87.64,12.36,0,100,3,D2,9/6/2022
20220830,48265,Kerr County,TX,0,100,100,100,100,43.77,8/30/2022,9/5/2022,1,0,0,0,0,56.23,43.77,100,4,D3,8/30/2022
20220823,48265,Kerr County,TX,0,100,100,100,100,52.7,8/23/2022,8/29/2022,1,0,0,0,0,47.3,52.7,100,5,D4,8/23/2022
20220816,48265,Kerr County,TX,0,100,100,100,100,100,8/16/2022,8/22/2022,1,0,0,0,0,0,100,100,5,D4,8/16/2022
20220809,48265,Kerr County,TX,0,100,100,100,100,100,8/9/2022,8/15/2022,1,0,0,0,0,0,100,100,5,D4,8/9/2022
20220802,48265,Kerr County,TX,0,100,100,100,100,100,8/2/2022,8/8/2022,1,0,0,0,0,0,100,100,5,D4,8/2/2022
20220726,48265,Kerr County,TX,0,100,100,100,100,25.07,7/26/2022,8/1/2022,1,0,0,0,0,74.93,25.07,100,4,D3,7/26/2022
20220719,48265,Kerr County,TX,0,100,100,100,100,25.07,7/19/2022,7/25/2022,1,0,0,0,0,74.93,25.07,100,4,D3,7/19/2022
20220712,48265,Kerr County,TX,0,100,100,100,100,100,7/12/2022,7/18/2022,1,0,0,0,0,0,100,100,5,D4,7/12/2022
20220705,48265,Kerr County,TX,0,100,100,100,100,100,7/5/2022,7/11/2022,1,0,0,0,0,0,100,100,5,D4,7/5/2022
20220628,48265,Kerr County,TX,0,100,100,100,100,100,6/28/2022,7/4/2022,1,0,0,0,0,0,100,100,5,D4,6/28/2022
20220621,48265,Kerr County,TX,0,100,100,100,100,100,6/21/2022,6/27/2022,1,0,0,0,0,0,100,100,5,D4,6/21/2022
20220614,48265,Kerr County,TX,0,100,100,100,100,100,6/14/2022,6/20/2022,1,0,0,0,0,0,100,100,5,D4,6/14/2022
20220607,48265,Kerr County,TX,0,100,100,100,100,100,6/7/2022,6/13/2022,1,0,0,0,0,0,100,100,5,D4,6/7/2022
20220531,48265,Kerr County,TX,0,100,100,100,100,79.34,5/31/2022,6/6/2022,1,0,0,0,0,20.66,79.34,100,5,D4,5/31/2022
20220524,48265,Kerr County,TX,0,100,100,100,100,79.34,5/24/2022,5/30/2022,1,0,0,0,0,20.66,79.34,100,5,D4,5/24/2022
20220517,48265,Kerr County,TX,0,100,100,100,100,79.34,5/17/2022,5/23/2022,1,0,0,0,0,20.66,79.34,100,5,D4,5/17/2022
20220510,48265,Kerr County,TX,0,100,100,100,82.27,0.53,5/10/2022,5/16/2022,1,0,0,0,17.73,81.74,0.53,100,4,D3,5/10/2022
20220503,48265,Kerr County,TX,0,100,100,100,82.27,0.53,5/3/2022,5/9/2022,1,0,0,0,17.73,81.74,0.53,100,4,D3,5/3/2022
20220426,48265,Kerr County,TX,0,100,100,100,82.77,0.49,4/26/2022,5/2/2022,1,0,0,0,17.23,82.28,0.49,100,4,D3,4/26/2022
20220419,48265,Kerr County,TX,0,100,100,100,100,0,4/19/2022,4/25/2022,1,0,0,0,0,100,0,100,4,D3,4/19/2022
20220412,48265,Kerr County,TX,0,100,100,100,100,0,4/12/2022,4/18/2022,1,0,0,0,0,100,0,100,4,D3,4/12/2022
20220405,48265,Kerr County,TX,0,100,100,100,64.16,0,4/5/2022,4/11/2022,1,0,0,0,35.84,64.16,0,100,4,D3,4/5/2022
20220329,48265,Kerr County,TX,0,100,100,100,33.68,0,3/29/2022,4/4/2022,1,0,0,0,66.32,33.68,0,100,3,D2,3/29/2022
20220322,48265,Kerr County,TX,0,100,100,100,33.68,0,3/22/2022,3/28/2022,1,0,0,0,66.32,33.68,0,100,3,D2,3/22/2022
20220315,48265,Kerr County,TX,0,100,100,100,0,0,3/15/2022,3/21/2022,1,0,0,0,100,0,0,100,3,D2,3/15/2022
20220308,48265,Kerr County,TX,0,100,100,100,0,0,3/8/2022,3/14/2022,1,0,0,0,100,0,0,100,3,D2,3/8/2022
20220301,48265,Kerr County,TX,0,100,100,0,0,0,3/1/2022,3/7/2022,1,0,0,100,0,0,0,100,2,D1,3/1/2022
20220222,48265,Kerr County,TX,0,100,100,0,0,0,2/22/2022,2/28/2022,1,0,0,100,0,0,0,100,2,D1,2/22/2022
20220215,48265,Kerr County,TX,0,100,100,0,0,0,2/15/2022,2/21/2022,1,0,0,100,0,0,0,100,2,D1,2/15/2022
20220208,48265,Kerr County,TX,0,100,100,0,0,0,2/8/2022,2/14/2022,1,0,0,100,0,0,0,100,2,D1,2/8/2022
20220201,48265,Kerr County,TX,0,100,100,100,0,0,2/1/2022,2/7/2022,1,0,0,0,100,0,0,100,3,D2,2/1/2022
20220125,48265,Kerr County,TX,0,100,100,100,0,0,1/25/2022,1/31/2022,1,0,0,0,100,0,0,100,3,D2,1/25/2022
20220118,48265,Kerr County,TX,0,100,100,70.29,0,0,1/18/2022,1/24/2022,1,0,0,29.71,70.29,0,0,100,3,D2,1/18/2022
20220111,48265,Kerr County,TX,0,100,100,65.94,0,0,1/11/2022,1/17/2022,1,0,0,34.06,65.94,0,0,100,3,D2,1/11/2022
20220104,48265,Kerr County,TX,0,100,89.58,0,0,0,1/4/2022,1/10/2022,1,0,10.42,89.58,0,0,0,100,2,D1,1/4/2022
20211228,48265,Kerr County,TX,4.35,95.65,26.47,0,0,0,12/28/2021,1/3/2022,1,4.35,69.18,26.47,0,0,0,100,1,D0,12/28/2021
20211221,48265,Kerr County,TX,4.18,95.82,30.13,0,0,0,12/21/2021,12/27/2021,1,4.18,65.69,30.13,0,0,0,100,1,D0,12/21/2021
20211214,48265,Kerr County,TX,4.43,95.57,0,0,0,0,12/14/2021,12/20/2021,1,4.43,95.57,0,0,0,0,100,1,D0,12/14/2021
20211207,48265,Kerr County,TX,4.43,95.57,0,0,0,0,12/7/2021,12/13/2021,1,4.43,95.57,0,0,0,0,100,1,D0,12/7/2021
20211130,48265,Kerr County,TX,81.4,18.6,0,0,0,0,11/30/2021,12/6/2021,1,81.4,18.6,0,0,0,0,100,0,None,11/30/2021
20211123,48265,Kerr County,TX,100,0,0,0,0,0,11/23/2021,11/29/2021,1,100,0,0,0,0,0,100,0,None,11/23/2021
20211116,48265,Kerr County,TX,100,0,0,0,0,0,11/16/2021,11/22/2021,1,100,0,0,0,0,0,100,0,None,11/16/2021
20211109,48265,Kerr County,TX,100,0,0,0,0,0,11/9/2021,11/15/2021,1,100,0,0,0,0,0,100,0,None,11/9/2021
20211102,48265,Kerr County,TX,100,0,0,0,0,0,11/2/2021,11/8/2021,1,100,0,0,0,0,0,100,0,None,11/2/2021
20211026,48265,Kerr County,TX,100,0,0,0,0,0,10/26/2021,11/1/2021,1,100,0,0,0,0,0,100,0,None,10/26/2021
20211019,48265,Kerr County,TX,100,0,0,0,0,0,10/19/2021,10/25/2021,1,100,0,0,0,0,0,100,0,None,10/19/2021
20211012,48265,Kerr County,TX,98.12,1.88,0,0,0,0,10/12/2021,10/18/2021,1,98.12,1.88,0,0,0,0,100,0,None,10/12/2021
20211005,48265,Kerr County,TX,98.12,1.88,0,0,0,0,10/5/2021,10/11/2021,1,98.12,1.88,0,0,0,0,100,0,None,10/5/2021
20210928,48265,Kerr County,TX,88.84,11.16,0,0,0,0,9/28/2021,10/4/2021,1,88.84,11.16,0,0,0,0,100,0,None,9/28/2021
20210921,48265,Kerr County,TX,99.87,0.13,0,0,0,0,9/21/2021,9/27/2021,1,99.87,0.13,0,0,0,0,100,0,None,9/21/2021
20210914,48265,Kerr County,TX,100,0,0,0,0,0,9/14/2021,9/20/2021,1,100,0,0,0,0,0,100,0,None,9/14/2021
20210907,48265,Kerr County,TX,100,0,0,0,0,0,9/7/2021,9/13/2021,1,100,0,0,0,0,0,100,0,None,9/7/2021
20210831,48265,Kerr County,TX,100,0,0,0,0,0,8/31/2021,9/6/2021,1,100,0,0,0,0,0,100,0,None,8/31/2021
20210824,48265,Kerr County,TX,100,0,0,0,0,0,8/24/2021,8/30/2021,1,100,0,0,0,0,0,100,0,None,8/24/2021
20210817,48265,Kerr County,TX,100,0,0,0,0,0,8/17/2021,8/23/2021,1,100,0,0,0,0,0,100,0,None,8/17/2021
20210810,48265,Kerr County,TX,100,0,0,0,0,0,8/10/2021,8/16/2021,1,100,0,0,0,0,0,100,0,None,8/10/2021
20210803,48265,Kerr County,TX,100,0,0,0,0,0,8/3/2021,8/9/2021,1,100,0,0,0,0,0,100,0,None,8/3/2021
20210727,48265,Kerr County,TX,95.51,4.49,0,0,0,0,7/27/2021,8/2/2021,1,95.51,4.49,0,0,0,0,100,0,None,7/27/2021
20210720,48265,Kerr County,TX,95.51,4.49,0,0,0,0,7/20/2021,7/26/2021,1,95.51,4.49,0,0,0,0,100,0,None,7/20/2021
20210713,48265,Kerr County,TX,95.51,4.49,0,0,0,0,7/13/2021,7/19/2021,1,95.51,4.49,0,0,0,0,100,0,None,7/13/2021
20210706,48265,Kerr County,TX,95.51,4.49,0,0,0,0,7/6/2021,7/12/2021,1,95.51,4.49,0,0,0,0,100,0,None,7/6/2021
20210629,48265,Kerr County,TX,95.51,4.49,0,0,0,0,6/29/2021,7/5/2021,1,95.51,4.49,0,0,0,0,100,0,None,6/29/2021
20210622,48265,Kerr County,TX,95.51,4.49,0,0,0,0,6/22/2021,6/28/2021,1,95.51,4.49,0,0,0,0,100,0,None,6/22/2021
20210615,48265,Kerr County,TX,95.51,4.49,0,0,0,0,6/15/2021,6/21/2021,1,95.51,4.49,0,0,0,0,100,0,None,6/15/2021
20210608,48265,Kerr County,TX,95.51,4.49,0,0,0,0,6/8/2021,6/14/2021,1,95.51,4.49,0,0,0,0,100,0,None,6/8/2021
20210601,48265,Kerr County,TX,61.19,38.81,0,0,0,0,6/1/2021,6/7/2021,1,61.19,38.81,0,0,0,0,100,0,None,6/1/2021
20210525,48265,Kerr County,TX,0,100,33.34,0,0,0,5/25/2021,5/31/2021,1,0,66.66,33.34,0,0,0,100,1,D0,5/25/2021
20210518,48265,Kerr County,TX,13.19,86.81,67.03,0,0,0,5/18/2021,5/24/2021,1,13.19,19.78,67.03,0,0,0,100,2,D1,5/18/2021
20210511,48265,Kerr County,TX,13.19,86.81,67.03,0,0,0,5/11/2021,5/17/2021,1,13.19,19.78,67.03,0,0,0,100,2,D1,5/11/2021
20210504,48265,Kerr County,TX,13.19,86.81,78.57,0,0,0,5/4/2021,5/10/2021,1,13.19,8.24,78.57,0,0,0,100,2,D1,5/4/2021
20210427,48265,Kerr County,TX,0,100,98.95,83.51,40.73,0,4/27/2021,5/3/2021,1,0,1.05,15.44,42.78,40.73,0,100,3,D2,4/27/2021
20210420,48265,Kerr County,TX,0,100,91.69,54.63,40.73,0,4/20/2021,4/26/2021,1,0,8.31,37.06,13.9,40.73,0,100,4,D3,4/20/2021
20210413,48265,Kerr County,TX,0,100,71.19,52.36,3.27,0,4/13/2021,4/19/2021,1,0,28.81,18.83,49.09,3.27,0,100,3,D2,4/13/2021
20210406,48265,Kerr County,TX,0.01,99.99,71.19,52.36,0,0,4/6/2021,4/12/2021,1,0.01,28.8,18.83,52.36,0,0,100,3,D2,4/6/2021
20210330,48265,Kerr County,TX,0.13,99.87,71.19,20.72,0,0,3/30/2021,4/5/2021,1,0.13,28.68,50.47,20.72,0,0,100,2,D1,3/30/2021
20210323,48265,Kerr County,TX,0.02,99.98,71.19,20.72,0,0,3/23/2021,3/29/2021,1,0.02,28.79,50.47,20.72,0,0,100,2,D1,3/23/2021
20210316,48265,Kerr County,TX,6.81,93.19,45.75,20.72,0,0,3/16/2021,3/22/2021,1,6.81,47.44,25.03,20.72,0,0,100,1,D0,3/16/2021
20210309,48265,Kerr County,TX,6.08,93.92,48.05,3.15,0,0,3/9/2021,3/15/2021,1,6.08,45.87,44.9,3.15,0,0,100,1,D0,3/9/2021
20210302,48265,Kerr County,TX,6.08,93.92,48.05,3.15,0,0,3/2/2021,3/8/2021,1,6.08,45.87,44.9,3.15,0,0,100,1,D0,3/2/2021
20210223,48265,Kerr County,TX,5.2,94.8,48.05,3.15,0,0,2/23/2021,3/1/2021,1,5.2,46.75,44.9,3.15,0,0,100,1,D0,2/23/2021
20210216,48265,Kerr County,TX,0,100,50.87,3.15,0,0,2/16/2021,2/22/2021,1,0,49.13,47.72,3.15,0,0,100,1,D0,2/16/2021
20210209,48265,Kerr County,TX,0,100,100,6.95,0,0,2/9/2021,2/15/2021,1,0,0,93.05,6.95,0,0,100,2,D1,2/9/2021
20210202,48265,Kerr County,TX,0,100,100,6.97,0,0,2/2/2021,2/8/2021,1,0,0,93.03,6.97,0,0,100,2,D1,2/2/2021
20210126,48265,Kerr County,TX,0,100,100,6.97,0,0,1/26/2021,2/1/2021,1,0,0,93.03,6.97,0,0,100,2,D1,1/26/2021
20210119,48265,Kerr County,TX,0,100,100,100,0,0,1/19/2021,1/25/2021,1,0,0,0,100,0,0,100,3,D2,1/19/2021
20210112,48265,Kerr County,TX,0,100,100,99.99,0,0,1/12/2021,1/18/2021,1,0,0,0.01,99.99,0,0,100,3,D2,1/12/2021
20210105,48265,Kerr County,TX,0,100,100,100,5.67,0,1/5/2021,1/11/2021,1,0,0,0,94.33,5.67,0,100,3,D2,1/5/2021
20201229,48265,Kerr County,TX,0,100,100,100,100,0,12/29/2020,1/4/2021,1,0,0,0,0,100,0,100,4,D3,12/29/2020
20201222,48265,Kerr County,TX,0,100,100,100,100,0,12/22/2020,12/28/2020,1,0,0,0,0,100,0,100,4,D3,12/22/2020
20201215,48265,Kerr County,TX,0,100,100,100,100,0,12/15/2020,12/21/2020,1,0,0,0,0,100,0,100,4,D3,12/15/2020
20201208,48265,Kerr County,TX,0,100,100,100,58.18,0,12/8/2020,12/14/2020,1,0,0,0,41.82,58.18,0,100,4,D3,12/8/2020
20201201,48265,Kerr County,TX,0,100,100,100,58.18,0,12/1/2020,12/7/2020,1,0,0,0,41.82,58.18,0,100,4,D3,12/1/2020
20201124,48265,Kerr County,TX,0,100,100,100,51.43,0,11/24/2020,11/30/2020,1,0,0,0,48.57,51.43,0,100,4,D3,11/24/2020
20201117,48265,Kerr County,TX,0,100,100,100,1.91,0,11/17/2020,11/23/2020,1,0,0,0,98.09,1.91,0,100,3,D2,11/17/2020
20201110,48265,Kerr County,TX,0,100,100,66.55,0,0,11/10/2020,11/16/2020,1,0,0,33.45,66.55,0,0,100,3,D2,11/10/2020
20201103,48265,Kerr County,TX,0,100,100,16.57,0,0,11/3/2020,11/9/2020,1,0,0,83.43,16.57,0,0,100,2,D1,11/3/2020
20201027,48265,Kerr County,TX,0,100,100,0,0,0,10/27/2020,11/2/2020,1,0,0,100,0,0,0,100,2,D1,10/27/2020
20201020,48265,Kerr County,TX,0,100,95.52,0,0,0,10/20/2020,10/26/2020,1,0,4.48,95.52,0,0,0,100,2,D1,10/20/2020
20201013,48265,Kerr County,TX,4.36,95.64,31.39,0,0,0,10/13/2020,10/19/2020,1,4.36,64.25,31.39,0,0,0,100,1,D0,10/13/2020
20201006,48265,Kerr County,TX,4.36,95.64,2.82,0,0,0,10/6/2020,10/12/2020,1,4.36,92.82,2.82,0,0,0,100,1,D0,10/6/2020
20200929,48265,Kerr County,TX,73.25,26.75,2.85,0,0,0,9/29/2020,10/5/2020,1,73.25,23.9,2.85,0,0,0,100,0,None,9/29/2020
20200922,48265,Kerr County,TX,76.03,23.97,2.85,0,0,0,9/22/2020,9/28/2020,1,76.03,21.12,2.85,0,0,0,100,0,None,9/22/2020
20200915,48265,Kerr County,TX,69.94,30.06,2.85,0,0,0,9/15/2020,9/21/2020,1,69.94,27.21,2.85,0,0,0,100,0,None,9/15/2020
20200908,48265,Kerr County,TX,3.52,96.48,2.85,0,0,0,9/8/2020,9/14/2020,1,3.52,93.63,2.85,0,0,0,100,1,D0,9/8/2020
20200901,48265,Kerr County,TX,0,100,100,0,0,0,9/1/2020,9/7/2020,1,0,0,100,0,0,0,100,2,D1,9/1/2020
20200825,48265,Kerr County,TX,0,100,100,0,0,0,8/25/2020,8/31/2020,1,0,0,100,0,0,0,100,2,D1,8/25/2020
20200818,48265,Kerr County,TX,0,100,54.28,0,0,0,8/18/2020,8/24/2020,1,0,45.72,54.28,0,0,0,100,2,D1,8/18/2020
20200811,48265,Kerr County,TX,0,100,1.84,0,0,0,8/11/2020,8/17/2020,1,0,98.16,1.84,0,0,0,100,1,D0,8/11/2020
20200804,48265,Kerr County,TX,29.13,70.87,0,0,0,0,8/4/2020,8/10/2020,1,29.13,70.87,0,0,0,0,100,1,D0,8/4/2020
20200728,48265,Kerr County,TX,0,100,0,0,0,0,7/28/2020,8/3/2020,1,0,100,0,0,0,0,100,1,D0,7/28/2020
20200721,48265,Kerr County,TX,7.24,92.76,47.68,0,0,0,7/21/2020,7/27/2020,1,7.24,45.08,47.68,0,0,0,100,2,D1,7/21/2020
20200714,48265,Kerr County,TX,10.05,89.95,0,0,0,0,7/14/2020,7/20/2020,1,10.05,89.95,0,0,0,0,100,1,D0,7/14/2020
20200707,48265,Kerr County,TX,10.77,89.23,0,0,0,0,7/7/2020,7/13/2020,1,10.77,89.23,0,0,0,0,100,1,D0,7/7/2020
20200630,48265,Kerr County,TX,35.04,64.96,0,0,0,0,6/30/2020,7/6/2020,1,35.04,64.96,0,0,0,0,100,1,D0,6/30/2020
20200623,48265,Kerr County,TX,100,0,0,0,0,0,6/23/2020,6/29/2020,1,100,0,0,0,0,0,100,0,None,6/23/2020
20200616,48265,Kerr County,TX,100,0,0,0,0,0,6/16/2020,6/22/2020,1,100,0,0,0,0,0,100,0,None,6/16/2020
20200609,48265,Kerr County,TX,100,0,0,0,0,0,6/9/2020,6/15/2020,1,100,0,0,0,0,0,100,0,None,6/9/2020
20200602,48265,Kerr County,TX,100,0,0,0,0,0,6/2/2020,6/8/2020,1,100,0,0,0,0,0,100,0,None,6/2/2020
20200526,48265,Kerr County,TX,96.79,3.21,0,0,0,0,5/26/2020,6/1/2020,1,96.79,3.21,0,0,0,0,100,0,None,5/26/2020
20200519,48265,Kerr County,TX,83.46,16.54,0,0,0,0,5/19/2020,5/25/2020,1,83.46,16.54,0,0,0,0,100,0,None,5/19/2020
20200512,48265,Kerr County,TX,54.98,45.02,22.34,0,0,0,5/12/2020,5/18/2020,1,54.98,22.68,22.34,0,0,0,100,0,None,5/12/2020
20200505,48265,Kerr County,TX,55.54,44.46,0,0,0,0,5/5/2020,5/11/2020,1,55.54,44.46,0,0,0,0,100,0,None,5/5/2020
20200428,48265,Kerr County,TX,96.49,3.51,0,0,0,0,4/28/2020,5/4/2020,1,96.49,3.51,0,0,0,0,100,0,None,4/28/2020
20200421,48265,Kerr County,TX,96.49,3.51,0,0,0,0,4/21/2020,4/27/2020,1,96.49,3.51,0,0,0,0,100,0,None,4/21/2020
20200414,48265,Kerr County,TX,96.49,3.51,0,0,0,0,4/14/2020,4/20/2020,1,96.49,3.51,0,0,0,0,100,0,None,4/14/2020
20200407,48265,Kerr County,TX,100,0,0,0,0,0,4/7/2020,4/13/2020,1,100,0,0,0,0,0,100,0,None,4/7/2020
20200331,48265,Kerr County,TX,83.71,16.29,0,0,0,0,3/31/2020,4/6/2020,1,83.71,16.29,0,0,0,0,100,0,None,3/31/2020
20200324,48265,Kerr County,TX,89.16,10.84,0,0,0,0,3/24/2020,3/30/2020,1,89.16,10.84,0,0,0,0,100,0,None,3/24/2020
20200317,48265,Kerr County,TX,53.29,46.71,0,0,0,0,3/17/2020,3/23/2020,1,53.29,46.71,0,0,0,0,100,0,None,3/17/2020
20200310,48265,Kerr County,TX,34.98,65.02,0,0,0,0,3/10/2020,3/16/2020,1,34.98,65.02,0,0,0,0,100,1,D0,3/10/2020
20200303,48265,Kerr County,TX,34.98,65.02,0,0,0,0,3/3/2020,3/9/2020,1,34.98,65.02,0,0,0,0,100,1,D0,3/3/2020
20200225,48265,Kerr County,TX,34.98,65.02,0,0,0,0,2/25/2020,3/2/2020,1,34.98,65.02,0,0,0,0,100,1,D0,2/25/2020
20200218,48265,Kerr County,TX,34.98,65.02,0,0,0,0,2/18/2020,2/24/2020,1,34.98,65.02,0,0,0,0,100,1,D0,2/18/2020
20200211,48265,Kerr County,TX,2.76,97.24,65.08,0,0,0,2/11/2020,2/17/2020,1,2.76,32.16,65.08,0,0,0,100,2,D1,2/11/2020
20200204,48265,Kerr County,TX,0,100,65.08,0,0,0,2/4/2020,2/10/2020,1,0,34.92,65.08,0,0,0,100,2,D1,2/4/2020
20200128,48265,Kerr County,TX,0,100,94.19,0,0,0,1/28/2020,2/3/2020,1,0,5.81,94.19,0,0,0,100,2,D1,1/28/2020
20200121,48265,Kerr County,TX,0,100,100,0,0,0,1/21/2020,1/27/2020,1,0,0,100,0,0,0,100,2,D1,1/21/2020
20200114,48265,Kerr County,TX,0,100,100,53.48,0,0,1/14/2020,1/20/2020,1,0,0,46.52,53.48,0,0,100,3,D2,1/14/2020
20200107,48265,Kerr County,TX,0,100,100,53.72,0,0,1/7/2020,1/13/2020,1,0,0,46.28,53.72,0,0,100,3,D2,1/7/2020
20191231,48265,Kerr County,TX,0,100,100,53.72,0,0,12/31/2019,1/6/2020,1,0,0,46.28,53.72,0,0,100,3,D2,12/31/2019
20191224,48265,Kerr County,TX,0,100,99.78,53.72,0,0,12/24/2019,12/30/2019,1,0,0.22,46.06,53.72,0,0,100,3,D2,12/24/2019
20191217,48265,Kerr County,TX,0,100,97.32,28.64,0,0,12/17/2019,12/23/2019,1,0,2.68,68.68,28.64,0,0,100,2,D1,12/17/2019
20191210,48265,Kerr County,TX,0,100,97.32,28.64,0,0,12/10/2019,12/16/2019,1,0,2.68,68.68,28.64,0,0,100,2,D1,12/10/2019
20191203,48265,Kerr County,TX,0,100,96.94,28.64,0,0,12/3/2019,12/9/2019,1,0,3.06,68.3,28.64,0,0,100,2,D1,12/3/2019
20191126,48265,Kerr County,TX,0,100,96.94,28.64,0,0,11/26/2019,12/2/2019,1,0,3.06,68.3,28.64,0,0,100,2,D1,11/26/2019
20191119,48265,Kerr County,TX,0,100,96.94,28.64,0,0,11/19/2019,11/25/2019,1,0,3.06,68.3,28.64,0,0,100,2,D1,11/19/2019
20191112,48265,Kerr County,TX,0,100,96.94,21.12,0,0,11/12/2019,11/18/2019,1,0,3.06,75.82,21.12,0,0,100,2,D1,11/12/2019
20191105,48265,Kerr County,TX,0,100,99.98,21.12,0,0,11/5/2019,11/11/2019,1,0,0.02,78.86,21.12,0,0,100,2,D1,11/5/2019
20191029,48265,Kerr County,TX,0,100,99.98,8.25,0,0,10/29/2019,11/4/2019,1,0,0.02,91.73,8.25,0,0,100,2,D1,10/29/2019
20191022,48265,Kerr County,TX,0,100,99.98,45.89,0,0,10/22/2019,10/28/2019,1,0,0.02,54.09,45.89,0,0,100,2,D1,10/22/2019
20191015,48265,Kerr County,TX,0,100,100,28.63,0,0,10/15/2019,10/21/2019,1,0,0,71.37,28.63,0,0,100,2,D1,10/15/2019
20191008,48265,Kerr County,TX,0,100,100,28.63,0,0,10/8/2019,10/14/2019,1,0,0,71.37,28.63,0,0,100,2,D1,10/8/2019
20191001,48265,Kerr County,TX,0,100,100,0.08,0,0,10/1/2019,10/7/2019,1,0,0,99.92,0.08,0,0,100,2,D1,10/1/2019
20190924,48265,Kerr County,TX,0,100,92.99,0.08,0,0,9/24/2019,9/30/2019,1,0,7.01,92.91,0.08,0,0,100,2,D1,9/24/2019
20190917,48265,Kerr County,TX,0,100,91.48,0.08,0,0,9/17/2019,9/23/2019,1,0,8.52,91.4,0.08,0,0,100,2,D1,9/17/2019
20190910,48265,Kerr County,TX,0,100,91.37,0.08,0,0,9/10/2019,9/16/2019,1,0,8.63,91.29,0.08,0,0,100,2,D1,9/10/2019
20190903,48265,Kerr County,TX,6.33,93.67,11.93,0,0,0,9/3/2019,9/9/2019,1,6.33,81.74,11.93,0,0,0,100,1,D0,9/3/2019
20190827,48265,Kerr County,TX,55.17,44.83,0.49,0,0,0,8/27/2019,9/2/2019,1,55.17,44.34,0.49,0,0,0,100,0,None,8/27/2019
