"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-13",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-14",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-15",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-16",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-17",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-18",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-19",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-20",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-21",,,"0.35",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-22",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-23",,,"0.05",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-24",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-25",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-26",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-27",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-28",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-29",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-30",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-07-31",,,"1.40",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-01",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-02",,,"0.02",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-03",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-04",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-05",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-06",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-07",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-08",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-10",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-11",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-12",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-13",,,"0.05",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-14",,,"0.01",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-15",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-16",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-17",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-18",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-19",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-20",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-21",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-22",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-23",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-24",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-25",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-26",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-27",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-28",,,"0.02",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-29",,,"0.01",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-30",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-08-31",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-01",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-02",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-03",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-04",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-05",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-06",,,"0.44",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-07",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-08",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-09",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-10",,,"0.19",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-11",,,"1.42",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-12",,,"0.86",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-13",,,"0.53",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-14",,,"0.07",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-15",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-16",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-17",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-18",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-19",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-20",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-21",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-22",,,"1.35",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-23",,,"0.47",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-24",,,"0.17",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-25",,,"0.03",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-26",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-27",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-28",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-29",,,"0.03",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-09-30",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-06","0.18",",,N",,,,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-07",,,"0.04",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-08",,,"0.01",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-09",,,"0.54",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-10",,,"0.04",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-11",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-12",,,"0.13",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-13",,,"0.10",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-14",,,"0.52",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-15",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-16",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-17",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-18",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-19",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-20",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-21",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-22",,,"2.81",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-23",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-24",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-25",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-26",,,"0.15",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-27",,,"0.73",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-28",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-29",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-30",,,"0.01",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-10-31",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-01",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-02",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-03",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-04",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-05",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-06",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-07",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-08",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-09",,,"0.70",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-10",,,"0.11",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-11",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-12",,,"0.01",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-13",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-14",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-15",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-16",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-17",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-18",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-19",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-20",,,"0.38",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-21",,,"1.03",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-22",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-23",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-24",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-25",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-26",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-27",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-28",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-29",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-11-30",,,"0.30",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-01",,,"0.06",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-02",,,"0.48",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-03",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-04",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-05",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-06",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-07",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-08",,,"0.10",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-09",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-10",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-11",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-12",,,"0.21",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-13",,,"0.01",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-14",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-15",,,"0.03",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-16",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-17",,,"0.16",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-18",,,"0.02",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-19",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-20",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-21",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-22",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-23",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-24",,,"0.16",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-26","0.00",",,N",,,,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-27",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-28",,,"0.00",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-29",,,"0.03",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-30",,,"0.30",",,N",,,,,,
"US1TXKR0020","KERRVILLE 1.1 SSW, TX US","30.026073","-99.140974","531.6","2009-12-31",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-11",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-12",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-13",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-14",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-15",,,"0.12",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-16",,,"0.03",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-17",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-18",,,"0.07",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-19",,,"0.03",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-20",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-21",,,"0.03",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-22",,,"0.06",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-23",,,"0.07",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-24",,,"0.12",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-26",,,"0.05",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-01-28",,,"0.02",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-02-08",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-02-11",,,"0.03",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-02-12",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-02-15",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-02-16",,,"0.22",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-02-17",,,"0.05",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-02-18",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-02-19",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-02-20",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-02-21",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-02-29",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-03-01",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-03-02",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-03-03",,,"0.08",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-03-04",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-03-05",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-03-06",,,"0.00",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-03-07",,,"0.82",",,N",,,,,,
"US1TXKR0021","KERRVILLE 1.1 WSW, TX US","30.0344","-99.1527","577.0","2008-03-09",,,"0.00",",,N",,,,,,
